Name,Category,Author,Price,Series,Pages,Publisher,Date,Language,ISBN-10,ISBN-13,Dimensions,Weight
The Singing Sands: Death and Forgiveness (Windswept Dunes),Psychological Thrillers,M. Carling,$9.99,Windswept Dunes (Book 2),99 pages,Independently published,March 15# 2018,English,1980567964,978-1980567967,6 x 0.2 x 9 inches,7.2 ounces
Une histoire sans nom (French Edition),Psychological Thrillers,Jules Amde Barbey d'Aurevilly,$5.51,,131 pages,Independently published,March 15# 2018,French,1980567387,978-1980567387,5 x 0.3 x 8 inches,7 ounces
La zone tampon (French Edition),Psychological Thrillers,Fabienne FAUCHER,$10.00,,153 pages,Independently published,March 15# 2018,French,1980564825,978-1980564829,6.7 x 0.4 x 9.6 inches,11.8 ounces
ASCOLTANDO IL SILENZIO: Riflessioni# pensieri e parole Sul lutto prenatale e perinatale (Italian Edition),Psychological Thrillers,GIULIA SCHENA,,,123 pages,Independently published,March 15# 2018,Italian,1980557500,978-1980557500,6 x 0.3 x 9 inches,8.5 ounces
Four Minutes to Phoenix,Psychological Thrillers,Darek Paul Fischer,,,520 pages,Darek Fischer; 1st edition,March 14# 2018,English,0692083669,978-0692083666,5 x 1.3 x 8 inches,1.4 pounds
No Lease on Life,Psychological Thrillers,Lynne Tillman,$9.13,,176 pages,Red Lemonade; Reprint edition,March 14# 2018,English,1935869019,978-1935869016,6 x 8.2 inches,8 ounces
Daniel Deronda Part II,Psychological Thrillers,George Eliot,,,306 pages,CreateSpace Independent Publishing Platform,March 14# 2018,English,1986508897,978-1986508896,6 x 0.7 x 9 inches,1.2 pounds
MINE TO KILL: nine days... (DERBYSHIRE'S DCI FORBES),Psychological Thrillers,sylvia marsden,$11.11,DERBYSHIRE'S DCI FORBES (Book 3),258 pages,Independently published,March 14# 2018,English,1980548471,978-1980548478,5.1 x 0.6 x 7.8 inches,12.2 ounces
With Shuddering Fall: A Novel,Psychological Thrillers,Joyce Carol Oates,$16.99,,336 pages,Ecco; Reprint edition,March 13# 2018,English,0062795716,978-0062795717,5.3 x 0.8 x 8 inches,8.6 ounces
The Right Intention,Psychological Thrillers,Andrs Barba and Lisa Dillman,$13.22,,231 pages,Transit Books,March 13# 2018,English,1945492066,978-1945492068,5.2 x 1 x 7.8 inches,15.2 ounces
The Natashas,Psychological Thrillers,Yelena Moskovich,$13.85,,228 pages,Dzanc Books,March 13# 2018,English,1945814489,978-1945814488,5.5 x 0.8 x 8.8 inches,10.1 ounces
Il a chang !: Essai romanesque (French Edition),Psychological Thrillers,Jean-Pierre Mesnil,$21.01,,253 pages,AFNIL - ISBN FRANCE,March 13# 2018,French,2953557822,978-2953557824,5.2 x 0.6 x 8 inches,12.6 ounces
Shattered Mind,Psychological Thrillers,C.L. Fennell,$13.99,,399 pages,Independently published,March 13# 2018,English,1980548323,978-1980548324,8.5 x 1 x 11 inches,2.5 pounds
Sous le ciel (French Edition),Psychological Thrillers,Camille Sylvie Mestres,$6.09,,50 pages,Independently published,March 13# 2018,French,1980429235,978-1980429234,5.1 x 0.1 x 7.8 inches,3.7 ounces
Maria and the Devil,Psychological Thrillers,Graham Thomas,$20.00,,430 pages,TheNeverPress,March 13# 2018,English,0956742211,978-0956742216,5 x 1.1 x 8 inches,1.1 pounds
Clarissa Harlowe or the History of a Young Lady. Volume 3,Psychological Thrillers,Samuel Richardson,$14.99,,252 pages,CreateSpace Independent Publishing Platform,March 12# 2018,English,1986315479,978-1986315470,6 x 0.6 x 9 inches,15.7 ounces
The Forgotten (A Scion Series),Psychological Thrillers,Tianna Johnson,$10.00,A Scion Series (Book 1),289 pages,Independently published,March 11# 2018,English,1980530106,978-1980530107,6 x 0.7 x 9 inches,1.1 pounds
The You!: The Journey of a Lifetime: A Psychological Adventure!,Psychological Thrillers,Anita Krish,$5.49,,167 pages,Independently published,March 11# 2018,English,1980514194,978-1980514190,6 x 0.4 x 9 inches,11 ounces
Clarissa Harlowe or the History of a Young Lady. Volume 9,Psychological Thrillers,Samuel Richardson,$14.99,,244 pages,CreateSpace Independent Publishing Platform,March 11# 2018,English,1986419983,978-1986419987,6 x 0.6 x 9 inches,15.2 ounces
The DANNY Quadrilogy 4: Two Dead Boys (Volume 4),Psychological Thrillers,Chancery Stone,$19.99,The Danny Quadrilogy,288 pages,CreateSpace Independent Publishing Platform; 2 edition,March 11# 2018,English,198623522X,978-1986235228,6 x 0.6 x 9 inches,1.1 pounds
Persecuting Abi: Book 1 in the Persecuting Series,Psychological Thrillers,J M Ralley,,Persecuting (Book 1),200 pages,Independently published,March 11# 2018,English,198045583X,978-1980455837,6 x 0.5 x 9 inches,12.8 ounces
Clarissa Harlowe or the History of a Young Lady. Volume 7,Psychological Thrillers,Samuel Richardson,$14.99,,262 pages,CreateSpace Independent Publishing Platform,March 10# 2018,English,198639249X,978-1986392495,6 x 0.6 x 9 inches,1 pounds
El tnel de las almas perdidas (Spanish Edition),Psychological Thrillers,Mara Urnoba and Alexia Jorques,,,506 pages,Independently published,March 10# 2018,Spanish,1980524580,978-1980524588,6 x 1.3 x 9 inches,1.9 pounds
Suspicious Housekeeper: Psycho in Disguise,Psychological Thrillers,Harvey Madison,$4.99,,59 pages,Independently published,March 10# 2018,English,1980522138,978-1980522133,5 x 0.2 x 8 inches,4.2 ounces
I Am Watching You,Psychological Thrillers,Harvey Madison,$4.99,,51 pages,Independently published,March 10# 2018,English,1980522014,978-1980522010,5 x 0.1 x 8 inches,3.8 ounces
Clarissa Harlowe or the History of a Young Lady. Volume 6,Psychological Thrillers,Samuel Richardson,$14.99,,254 pages,CreateSpace Independent Publishing Platform,March 10# 2018,English,1986389995,978-1986389990,6 x 0.6 x 9 inches,15.7 ounces
Licht und Schatten (German Edition),Psychological Thrillers,Agneta Dikta,$12.93,,115 pages,Independently published,March 10# 2018,German,1980526699,978-1980526698,6 x 0.3 x 9 inches,8.2 ounces
The Magic of Flowers: A Novel,Psychological Thrillers,Roxanne M.,$20.99,,304 pages,iUniverse,March 9# 2018,English,1532042337,978-1532042331,6 x 0.8 x 9 inches,1.2 pounds
Clarissa Harlowe or the History of a Young Lady. Volume 5,Psychological Thrillers,Samuel Richardson,$14.99,,254 pages,CreateSpace Independent Publishing Platform,March 9# 2018,English,1986348008,978-1986348003,6 x 0.6 x 9 inches,15.7 ounces
The Mill on the Floss,Psychological Thrillers,George Eliot,,,364 pages,CreateSpace Independent Publishing Platform,March 9# 2018,English,1986346617,978-1986346610,6 x 0.8 x 9 inches,1.4 pounds
The Lifted Veil,Psychological Thrillers,George Eliot,$4.49,,32 pages,CreateSpace Independent Publishing Platform,March 9# 2018,English,1986346609,978-1986346603,6 x 0.1 x 9 inches,3.5 ounces
Tras la calma: Ocho historias cortas (Spanish Edition),Psychological Thrillers,Gonzalo E. Echenique,,,109 pages,Independently published,March 9# 2018,Spanish,198051853X,978-1980518532,6 x 0.3 x 9 inches,7.8 ounces
Clarissa Harlowe or the History of a Young Lady. Volume 1,Psychological Thrillers,Samuel Richardson,$14.99,,248 pages,CreateSpace Independent Publishing Platform,March 9# 2018,English,1986312453,978-1986312455,6 x 0.6 x 9 inches,15.4 ounces
FILI DALLA TELA DI PENELOPE (Italian Edition),Psychological Thrillers,PAOLO BARDELLI,$12.00,,244 pages,Independently published,March 8# 2018,Italian,1980501416,978-1980501411,6 x 0.6 x 9 inches,15.2 ounces
Short Stories X4: Anthology,Psychological Thrillers,Nav Cheema,$3.99,,70 pages,Independently published,March 8# 2018,English,1980506329,978-1980506324,5 x 0.2 x 8 inches,4.5 ounces
Containment: A Novel,Psychological Thrillers,Paula Nicolson,,,236 pages,Independently published,March 8# 2018,English,1980314187,978-1980314189,6 x 0.6 x 9 inches,14.7 ounces
Girl Gone Rogue (Dominique Wolfe),Psychological Thrillers,Forrest Kane,,Dominique Wolfe (Book 1),327 pages,Independently published,March 7# 2018,English,1980502803,978-1980502807,5 x 0.7 x 8 inches,15.2 ounce
Strange Case of Dr Jekyll and Mr Hyde,Psychological Thrillers,Robert Louis Stevenson,$5.50,,58 pages,Independently published,March 7# 2018,English,1980491798,978-1980491798,8.5 x 0.2 x 11 inches,7.2 ounces
Casablanca's Passage,Psychological Thrillers,K.W. Callahan,$7.99,,248 pages,CreateSpace Independent Publishing Platform,March 7# 2018,English,1981775064,978-1981775064,6 x 0.6 x 9 inches,15.4 ounces
Double-Crossed: Payback Is A B _ _ _ _,Psychological Thrillers,Audrey R Brown,$9.95,,58 pages,Strategic Book Publishing & Rights Agency# LLC,March 7# 2018,English,1946540552,978-1946540553,6 x 0.1 x 9 inches,3.5 ounces
The Secret: The word of mouth bestseller from the #1 author of The Letter,Psychological Thrillers,Kathryn Hughes,$9.63,,416 pages,Headline; UK ed. edition,March 6# 2018,English,1472229991,978-1472229991,5 x 1 x 7.9 inches,10.6 ounces
The Babysitter: A gripping psychological thriller with edge of your seat suspense,Psychological Thrillers,Sheryl Browne,$9.89,,360 pages,Bookouture,March 6# 2018,English,1786813416,978-1786813411,5.1 x 0.8 x 7.8 inches,13.4 ounces
Fever Dream: A Novel,Psychological Thrillers,Samanta Schweblin and Megan McDowell,$11.01,,192 pages,Riverhead Books; Reprint edition,March 6# 2018,English,0399184600,978-0399184604,5 x 0.5 x 7 inches,4.8 ounces
House with a Blue Door,Psychological Thrillers,Nick Wisseman,$4.99,,124 pages,Independently published,March 6# 2018,English,1980452814,978-1980452812,6 x 0.3 x 9 inches,8.5 ounces
Umdrehungen (German Edition),Psychological Thrillers,Sonja Bethke-Jehle,$23.50,,318 pages,Books on Demand,March 6# 2018,German,3741280046,978-3741280047,5 x 0.7 x 8 inches,12 ounces
Das Leben nach dem Sterben (German Edition),Psychological Thrillers,Simone Trojahn,$10.13,,352 pages,CreateSpace Independent Publishing Platform,March 6# 2018,German,1985221853,978-1985221857,6 x 0.9 x 9 inches,1.3 pounds
The Bird Catcher,Psychological Thrillers,S.P. Somtow,$6.99,,120 pages,Diplodocus Press; 1 edition,March 6# 2018,English,1940999189,978-1940999180,5 x 0.3 x 8 inches,6.6 ounces
Niebla (Clsicos hispanos) (Volume 1) (Spanish Edition),Psychological Thrillers,Miguel de Unamuno,$12.50,Clsicos hispanos,266 pages,CreateSpace Independent Publishing Platform,March 5# 2018,Spanish,1986213285,978-1986213288,5.5 x 0.7 x 8.5 inches,14.4 ounces
Umdrehungen (German Edition),Psychological Thrillers,Sonja Bethke-Jehle,$19.90,,226 pages,Books on Demand,March 5# 2018,German,3837005410,978-3837005417,5 x 0.5 x 8 inches,11.4 ounces
Bernsteinfliege (German Edition),Psychological Thrillers,Jens Korbus,$12.90,,102 pages,Books on Demand,March 5# 2018,German,3746069106,978-3746069104,5 x 0.2 x 8 inches,4.2 ounces
Nontiscordardim (Italian Edition),Psychological Thrillers,Laura Settanni,,,108 pages,Independently published,March 5# 2018,Italian,1980467277,978-1980467274,5.1 x 0.3 x 7.8 inches,6.1 ounces
NONOSTANTE LE SCARPE (Italian Edition),Psychological Thrillers,ANGELA MOLFETTA,$5.79,,97 pages,Independently published,March 5# 2018,Italian,1980407533,978-1980407539,6 x 0.2 x 9 inches,7 ounces
Antonio Licensed Clinical Social Worker: An Apple A Day Doesn't Always Keep Your Feathers On,Psychological Thrillers,Oakland Paris Dupree and Anthony Ache,$12.99,,29 pages,Independently published,March 4# 2018,English,1980457271,978-1980457275,8.5 x 0.1 x 11 inches,4.5 ounces
The Story of the interview,Psychological Thrillers,Ishnoor  Singh Ghuman,$3.58,,109 pages,Independently published,March 4# 2018,English,1980461937,978-1980461937,6 x 0.3 x 9 inches,7.8 ounces
In The Stars Part II: CancerSagittarius (Hiding Behind The Couch),Psychological Thrillers,Debbie McGowan,,Hiding Behind The Couch (Book 5),688 pages,Beaten Track Publishing,March 4# 2018,English,1786451441,978-1786451446,5.2 x 1.7 x 8 inches,2 pounds
Blind Fate: A Tourism Novel,Psychological Thrillers,Patrick Brian Miller,$7.99,,217 pages,Independently published,March 3# 2018,English,198022840X,978-1980228400,6 x 0.6 x 9 inches,13.8 ounces
LAUNDRY (The Walls Family),Psychological Thrillers,R. A. Jordan,$9.99,The Walls Family (Book 3),361 pages,Independently published,March 3# 2018,English,1980454949,978-1980454946,5.1 x 0.8 x 7.8 inches,1 pounds
Mugby Junction,Psychological Thrillers,Charles Dickens,$19.95,,102 pages,Independently published,March 3# 2018,English,1980453047,978-1980453048,6 x 0.3 x 9 inches,7.4 ounces
La Procedencia: La Raz De Todo Mal (2) (Spanish Edition),Psychological Thrillers,Ruthy Garcia and China Yanly,$15.90,2 (Book 2),177 pages,Independently published,March 3# 2018,Spanish,1980360308,978-1980360308,6 x 0.4 x 9 inches,11.5 ounces
Psych Ward: The Other Side of Sanity is Pure Hell,Psychological Thrillers,Timothy Mercer,$15.99,,257 pages,Independently published,March 2# 2018,English,1980413452,978-1980413455,6.1 x 0.6 x 9.2 inches,1 pounds
Beautiful Nightmares: adevis for the soul,Psychological Thrillers,devis# a,$19.99,,58 pages,Independently published,March 2# 2018,English,1980451117,978-1980451112,6 x 0.2 x 9 inches,5 ounces
The Dogs...Barking,Psychological Thrillers,Jan Notzon,$9.99,,246 pages,CreateSpace Independent Publishing Platform,March 2# 2018,English,1979146926,978-1979146920,6 x 0.6 x 9 inches,15.4 ounces
Bloodlines (Asylum Chronicles),Psychological Thrillers,TIm Skinner,$7.34,Asylum Chronicles (Book 5),293 pages,Independently published,March 2# 2018,English,1977023711,978-1977023711,6 x 0.7 x 9 inches,1.1 pounds
Umdrehungen (German Edition),Psychological Thrillers,Sonja Bethke-Jehle,$21.50,,258 pages,Books On Demand,March 2# 2018,German,373863519X,978-3738635195,5 x 0.6 x 8 inches,12.6 ounces
ENGLANDS WALL (The Walls Family),Psychological Thrillers,R. A. Jordan,$10.99,The Walls Family (Book 2),444 pages,Independently published,March 2# 2018,English,1980449538,978-1980449539,5.1 x 1 x 7.8 inches,1.2 pounds
Death Notes (A Phineas Fox Mystery),Psychological Thrillers,Sarah Rayne,$17.95,A Phineas Fox Mystery (Book 1),256 pages,Severn House Trade Paperback; New edition,March 1# 2018,English,1847517625,978-1847517623,8.5 x 1.5 x 5.4 inches,11.8 ounces
The Woman Before Me: International Bestseller. Shocking. Page-Turning. Intelligent. Psychological Thriller Series with Cate Austin (New Edition),Psychological Thrillers,Ruth Dugdall,$11.99,Cate Austin,304 pages,Legends Press,March 1# 2018,English,1787198588,978-1787198586,5.1 x 7.8 inches,10.6 ounces
The Private Memoirs and Confessions of a Justified Sinner (Canons),Psychological Thrillers,James Hogg and Ian Rankin,$13.14,Canons (Book 77),336 pages,Canongate Canons; Main - Canons ed. edition,March 1# 2018,English,1786891867,978-1786891860,5.2 x 1 x 8.5 inches,7.8 ounces
The Gevaudan Project,Psychological Thrillers,A. K. Preston,$11.25,,406 pages,A.K. Preston,March 1# 2018,English,0692956697,978-0692956694,6 x 0.9 x 9 inches,1.5 pounds
La Princesse Brise (French Edition),Psychological Thrillers,Beckie Slope,$7.93,,229 pages,Independently published,March 1# 2018,French,1980431396,978-1980431398,6 x 0.6 x 9 inches,14.4 ounces
Assumptions,Psychological Thrillers,A. A. Sekhon,$12.60,,286 pages,Rowanvale Books Ltd.,February 28# 2018,English,1911569538,978-1911569534,5 x 0.6 x 8 inches,11 ounces
The Elites,Psychological Thrillers,Guillermo Camacho,$7.99,The Elites (Book 1),284 pages,Independently published,February 28# 2018,English,1980429006,978-1980429005,8.5 x 0.7 x 11 inches,1.8 pounds
Nightmare Abbey (Volume 1),Psychological Thrillers,David Longhorn,$14.99,Nightmare,150 pages,CreateSpace Independent Publishing Platform; 1 edition,February 28# 2018,English,198608308X,978-1986083089,6 x 0.3 x 9 inches,9.9 ounces
The Return of the Chameleon,Psychological Thrillers,Steen Alexander,$7.49,,188 pages,Independently published,February 28# 2018,English,1980402159,978-1980402152,5 x 0.4 x 8 inches,9.4 ounces
russir sa vie divinement: les techniques et les lois divines du succs (TGV de la russite) (French Edition),Psychological Thrillers,christian l'avenir kwedi,,TGV de la russite (Book 1),150 pages,Independently published,February 28# 2018,French,1980264589,978-1980264583,5.5 x 0.4 x 8.5 inches,8.8 ounces
The Train: A Pilgrim Odyssey,Psychological Thrillers,Allan Ramsay,$13.99,,220 pages,Mirador Publishing,February 28# 2018,English,1912601095,978-1912601097,6 x 0.5 x 9 inches,11.7 ounces
The Visitor: A psychological thriller with a breathtaking twist,Psychological Thrillers,K.L. Slater,$9.89,,330 pages,Bookouture,February 27# 2018,English,1786813750,978-1786813756,5.1 x 0.8 x 7.8 inches,15 ounces
Last Seen,Psychological Thrillers,Rick Mofina,$9.99,,544 pages,MIRA,February 27# 2018,English,077831099X,978-0778310990,4.1 x 1.3 x 7.5 inches,10.6 ounces
The Wrong Sister,Psychological Thrillers,T. E. Woods,$15.95,,336 pages,Kensington,February 27# 2018,English,1496712749,978-1496712745,5.7 x 0.9 x 8.3 inches,8.6 ounces
Plain Truth: A Novel,Psychological Thrillers,Jodi Picoult,$9.99,,512 pages,Pocket Books; Reissue edition,February 27# 2018,English,1501190482,978-1501190483,4.1 x 1 x 7.5 inches,9.8 ounces
The Last Centurion,Psychological Thrillers,Bernard Schopen,$16.93,,269 pages,Baobab Press,February 27# 2018,English,1936097141,978-1936097142,5.5 x 0.8 x 8 inches,10.1 ounces
Her Sister's Secrets,Psychological Thrillers,V. J. Chambers,$9.75,,274 pages,CreateSpace Independent Publishing Platform,February 27# 2018,English,1986035204,978-1986035200,5.5 x 0.7 x 8.5 inches,14.9 ounces
The Art of Being Jonny,Psychological Thrillers,James P Sismanes,$16.95,,,Hutchins Press Co.,February 27# 2018,English,064823620X,978-0648236207,5.5 x 0.8 x 8.5 inches,1.1 pounds
Die Verstmmelten: Roman (German Edition),Psychological Thrillers,Hermann Ungar,$9.90,,128 pages,CreateSpace Independent Publishing Platform,February 27# 2018,German,1983899658,978-1983899652,6 x 0.3 x 9 inches,8.8 ounces
The DANNY Quadrilogy 2.3: Road Movie (Volume 2),Psychological Thrillers,Chancery Stone,$29.99,The DANNY Quadrilogy,798 pages,CreateSpace Independent Publishing Platform; 2 edition,February 27# 2018,English,1986009424,978-1986009423,6 x 1.8 x 9 inches,2.9 pounds
ROMY PARKER: Die Magie# die in mir lebt (German Edition),Psychological Thrillers,Bonnie Hill,$6.91,,121 pages,Independently published,February 27# 2018,German,1980417660,978-1980417668,5.2 x 0.3 x 8 inches,6.9 ounces
The 25th Demon,Psychological Thrillers,Dr. JParker Griffin Jr.,$19.95,,182 pages,Independently published,February 26# 2018,English,198040013X,978-1980400134,6 x 0.5 x 9 inches,11.8 ounces
Dormitory Women,Psychological Thrillers,R.V. Cassill,$7.99,,175 pages,Independently published,February 26# 2018,English,1980411328,978-1980411321,6 x 0.4 x 9 inches,11.4 ounces
Victory: An Island Tale,Psychological Thrillers,Joseph Conrad,,,220 pages,CreateSpace Independent Publishing Platform,February 26# 2018,English,1985896192,978-1985896192,6 x 0.5 x 9 inches,13.9 ounces
